,elbo
4679,97.67372131347656
4680,100.68946838378906
4681,84.49162292480469
4682,106.79296875
4683,105.27700805664062
4684,100.72123718261719
4685,100.63764953613281
4686,106.23970031738281
4687,73.90275573730469
4688,122.63224792480469
4689,96.9595947265625
4690,83.83981323242188
4691,96.6387939453125
4692,109.62721252441406
4693,98.27809143066406
4694,102.19013977050781
4695,113.96382141113281
4696,97.89616394042969
4697,89.18653869628906
4698,90.29014587402344
4699,88.81021118164062
4700,138.86941528320312
4701,79.03361511230469
4702,118.55345153808594
4703,110.01554870605469
4704,95.0015869140625
4705,81.94685363769531
4706,81.68231201171875
4707,85.28677368164062
4708,72.57432556152344
4709,87.44435119628906
4710,106.28334045410156
4711,92.72065734863281
4712,74.46781921386719
4713,105.75831604003906
4714,108.2269287109375
4715,113.33097839355469
4716,99.78375244140625
4717,99.9927978515625
4718,120.82780456542969
4719,77.39759826660156
4720,104.77281188964844
4721,78.5120849609375
4722,74.22744750976562
4723,89.62591552734375
4724,71.19833374023438
4725,83.90422058105469
4726,87.0911865234375
4727,75.57472229003906
4728,103.41012573242188
4729,127.63319396972656
4730,86.05203247070312
4731,91.6051025390625
4732,102.33258056640625
4733,81.05349731445312
4734,85.30213928222656
4735,119.62846374511719
4736,83.02005004882812
4737,111.74606323242188
4738,95.73257446289062
4739,89.11338806152344
4740,94.70661926269531
4741,52.047332763671875
4742,96.18760681152344
4743,103.69183349609375
4744,113.99046325683594
4745,75.42095947265625
4746,101.16384887695312
4747,109.28817749023438
4748,102.45137023925781
4749,100.25373840332031
4750,98.0648193359375
4751,90.84677124023438
4752,89.94325256347656
4753,90.83456420898438
4754,73.51063537597656
4755,84.90597534179688
4756,56.489471435546875
4757,81.29415893554688
4758,121.69732666015625
4759,88.218994140625
4760,82.49815368652344
4761,114.87881469726562
4762,113.01860046386719
4763,82.17372131347656
4764,100.8157958984375
4765,90.60636901855469
4766,112.69465637207031
4767,101.95637512207031
4768,86.3887939453125
4769,71.98768615722656
4770,79.07101440429688
4771,122.05918884277344
4772,117.1580810546875
4773,106.92750549316406
4774,95.12294006347656
4775,86.86256408691406
4776,97.81588745117188
4777,101.45828247070312
4778,86.3455810546875
4779,140.08970642089844
4780,119.0396728515625
4781,113.99267578125
4782,104.05375671386719
4783,81.14122009277344
4784,92.3651123046875
4785,91.75984191894531
4786,87.23197937011719
4787,92.37541198730469
4788,92.75236511230469
4789,109.71475219726562
4790,91.56062316894531
4791,104.58924865722656
4792,73.8482666015625
4793,79.23016357421875
4794,76.57705688476562
4795,112.32685852050781
4796,83.965087890625
4797,86.79057312011719
4798,95.99630737304688
4799,84.77372741699219
4800,121.1070556640625
4801,88.31295776367188
4802,122.26057434082031
4803,79.76994323730469
4804,88.1414794921875
4805,82.178466796875
4806,109.459716796875
4807,110.14082336425781
4808,78.63551330566406
4809,88.84561157226562
4810,104.0546875
4811,104.28019714355469
4812,81.28799438476562
4813,78.45603942871094
4814,87.63641357421875
4815,66.99375915527344
4816,119.68896484375
4817,95.19392395019531
4818,113.60334777832031
4819,122.04730224609375
4820,77.54133605957031
4821,87.10789489746094
4822,96.54212951660156
4823,77.52694702148438
4824,102.9508056640625
4825,83.69464111328125
4826,85.61747741699219
4827,104.77276611328125
4828,128.22109985351562
4829,83.06439208984375
4830,106.24739074707031
4831,117.377685546875
4832,99.51762390136719
4833,71.10453796386719
4834,112.33990478515625
4835,106.15692138671875
4836,119.35984802246094
4837,91.78952026367188
4838,92.06459045410156
4839,83.87455749511719
4840,63.38191223144531
4841,109.73658752441406
4842,78.93521118164062
4843,59.0948486328125
4844,84.84873962402344
4845,120.94650268554688
4846,88.73875427246094
4847,91.89201354980469
4848,88.82215881347656
4849,105.83946228027344
4850,103.62799072265625
4851,100.85150146484375
4852,70.79608154296875
4853,77.56660461425781
4854,101.94621276855469
4855,101.63737487792969
4856,92.9249267578125
4857,93.34817504882812
4858,91.86990356445312
4859,98.98808288574219
4860,108.5679931640625
4861,88.16899108886719
4862,91.85577392578125
4863,118.68305969238281
4864,92.43365478515625
4865,108.61994934082031
4866,87.92424011230469
4867,90.30335998535156
4868,104.67776489257812
4869,96.27349853515625
4870,93.21327209472656
4871,91.73258972167969
4872,80.966796875
4873,77.798095703125
4874,103.69230651855469
4875,121.98269653320312
4876,113.96992492675781
4877,89.60769653320312
4878,92.58663940429688
4879,100.05133056640625
4880,85.91316223144531
4881,97.82963562011719
4882,78.97587585449219
4883,93.84555053710938
4884,99.25680541992188
4885,95.048095703125
4886,96.51368713378906
4887,98.22531127929688
4888,94.66845703125
4889,86.658203125
4890,99.54446411132812
4891,100.80776977539062
4892,101.07438659667969
4893,104.10075378417969
4894,116.03642272949219
4895,106.74176025390625
4896,128.0681915283203
4897,120.29177856445312
4898,105.49693298339844
4899,108.17111206054688
4900,106.10322570800781
4901,111.90451049804688
4902,93.37922668457031
4903,90.41719055175781
4904,78.65057373046875
4905,103.84126281738281
4906,99.42965698242188
4907,84.49765014648438
4908,85.56382751464844
4909,84.0115966796875
4910,103.91148376464844
4911,91.50602722167969
4912,112.18962097167969
4913,99.69410705566406
4914,95.10198974609375
4915,107.8126220703125
4916,119.68849182128906
4917,100.04032897949219
4918,83.77555847167969
4919,103.66648864746094
4920,90.78524780273438
4921,77.48753356933594
4922,113.22004699707031
4923,122.58778381347656
4924,88.45124816894531
4925,95.44546508789062
4926,102.81028747558594
4927,98.54173278808594
4928,107.87806701660156
4929,71.54864501953125
4930,125.19560241699219
4931,117.70135498046875
4932,108.16590881347656
4933,108.23110961914062
4934,76.24934387207031
4935,68.02595520019531
4936,83.87095642089844
4937,106.84927368164062
4938,82.90725708007812
4939,104.15635681152344
4940,91.79190063476562
4941,109.01908874511719
4942,84.58195495605469
4943,115.12948608398438
4944,102.39729309082031
4945,115.09690856933594
4946,117.29171752929688
4947,111.02040100097656
4948,106.81556701660156
4949,93.20916748046875
4950,74.81623840332031
4951,103.89604187011719
4952,89.6591796875
4953,106.38218688964844
4954,88.3465576171875
4955,90.56768798828125
4956,121.69818115234375
4957,75.36521911621094
4958,94.30406188964844
4959,94.97419738769531
4960,88.62889099121094
4961,91.93519592285156
4962,102.94624328613281
4963,68.10166931152344
4964,92.90338134765625
4965,78.47874450683594
4966,86.00022888183594
4967,96.72206115722656
4968,115.07240295410156
4969,114.9976806640625
4970,96.59005737304688
4971,62.0355224609375
4972,104.35719299316406
4973,98.06674194335938
4974,79.38127136230469
4975,102.75369262695312
4976,105.67079162597656
4977,78.13697814941406
4978,93.40213012695312
4979,88.88966369628906
4980,94.13482666015625
4981,92.27781677246094
4982,78.20426940917969
4983,123.92005920410156
4984,108.43858337402344
4985,86.32049560546875
4986,84.91969299316406
4987,92.21537780761719
4988,120.07839965820312
4989,106.62791442871094
4990,114.20622253417969
4991,118.8326416015625
4992,118.41825866699219
4993,107.58810424804688
4994,108.26559448242188
4995,86.75689697265625
4996,97.02206420898438
4997,97.29844665527344
4998,69.5943603515625
4999,98.47528076171875
5000,34.75794982910156
5001,83.60755920410156
5002,99.17559814453125
5003,111.52932739257812
5004,107.2144775390625
5005,99.335205078125
5006,100.93980407714844
5007,98.72593688964844
5008,119.36260986328125
5009,120.53704833984375
5010,101.71078491210938
5011,71.48294067382812
5012,107.49749755859375
5013,71.935546875
5014,89.15948486328125
5015,102.47264099121094
5016,92.00396728515625
5017,97.95207214355469
5018,67.71942138671875
5019,109.42265319824219
5020,110.57701110839844
5021,90.08610534667969
5022,80.14292907714844
5023,122.49235534667969
5024,95.054931640625
5025,80.69583129882812
5026,90.86354064941406
5027,90.356201171875
5028,108.40420532226562
5029,107.69889831542969
5030,98.87287902832031
5031,83.88825988769531
5032,106.81282043457031
5033,112.25259399414062
5034,78.35041809082031
5035,87.27668762207031
5036,75.78854370117188
5037,113.00852966308594
5038,82.91960144042969
5039,84.80805969238281
5040,88.11216735839844
5041,106.64059448242188
5042,91.56396484375
5043,117.12921142578125
5044,83.87872314453125
5045,86.88880920410156
5046,77.21449279785156
5047,122.36869812011719
5048,94.36700439453125
5049,107.67552185058594
5050,94.93695068359375
5051,94.90029907226562
5052,92.10884094238281
5053,115.93392944335938
5054,78.57167053222656
5055,85.8223876953125
5056,116.31159973144531
5057,93.08236694335938
5058,98.27850341796875
5059,112.49705505371094
5060,96.90725708007812
5061,84.68949890136719
5062,118.64790344238281
5063,77.03762817382812
5064,77.83319091796875
5065,101.68948364257812
5066,94.31123352050781
5067,100.88984680175781
5068,103.39183044433594
5069,62.389617919921875
5070,81.47662353515625
5071,83.59567260742188
5072,105.38893127441406
5073,86.37623596191406
5074,101.05426025390625
5075,94.74624633789062
5076,82.79949951171875
5077,102.05244445800781
5078,68.34049987792969
5079,102.46444702148438
5080,98.17901611328125
5081,80.37554931640625
5082,109.31169128417969
5083,113.58699035644531
5084,91.58587646484375
5085,111.90904235839844
5086,94.21430969238281
5087,86.30760192871094
5088,37.74537658691406
5089,92.36447143554688
5090,105.20138549804688
5091,85.93147277832031
5092,82.44317626953125
5093,67.87490844726562
5094,80.12141418457031
5095,87.35009765625
5096,93.66000366210938
5097,91.21708679199219
5098,77.71592712402344
5099,112.58412170410156
5100,111.02806091308594
5101,105.84925842285156
5102,85.38656616210938
5103,106.32545471191406
5104,82.08627319335938
5105,105.43626403808594
5106,111.0225830078125
5107,121.87019348144531
5108,78.60884094238281
5109,66.01124572753906
5110,86.69796752929688
5111,111.41009521484375
5112,84.05079650878906
5113,117.9024658203125
5114,95.51127624511719
5115,77.9755859375
5116,123.1248779296875
5117,107.61585998535156
5118,85.90481567382812
5119,83.64012145996094
5120,94.08497619628906
5121,73.89491271972656
5122,96.91496276855469
5123,88.81929016113281
5124,91.77304077148438
5125,63.207611083984375
5126,91.16845703125
5127,71.53875732421875
5128,90.48587036132812
5129,72.64183044433594
5130,103.24143981933594
5131,94.63552856445312
5132,85.31806945800781
5133,73.60026550292969
5134,55.58795166015625
5135,52.77978515625
5136,65.8206787109375
5137,96.81947326660156
5138,80.28134155273438
5139,82.40939331054688
5140,83.19075012207031
5141,70.08918762207031
5142,94.55094909667969
5143,107.46226501464844
5144,65.09999084472656
5145,88.87590026855469
5146,69.16957092285156
5147,97.7158203125
5148,121.88691711425781
5149,81.93594360351562
5150,87.98402404785156
5151,80.00981140136719
5152,89.1904296875
5153,67.550048828125
5154,69.34207153320312
5155,79.11529541015625
5156,81.18721008300781
5157,90.37680053710938
5158,83.52262878417969
5159,76.02786254882812
5160,84.18714904785156
5161,98.68223571777344
5162,112.74864196777344
5163,121.26332092285156
5164,79.71812438964844
5165,92.07859802246094
5166,98.66838073730469
5167,97.86219787597656
5168,95.62538146972656
5169,73.39759826660156
5170,90.31771850585938
5171,111.24822998046875
5172,71.9591064453125
5173,44.07550048828125
5174,95.60963439941406
5175,63.59187316894531
5176,100.44369506835938
5177,86.99761962890625
5178,91.08261108398438
5179,100.73017883300781
5180,64.23489379882812
5181,68.76200866699219
5182,37.95402526855469
5183,84.9390869140625
5184,74.66195678710938
5185,83.19515991210938
5186,80.8492431640625
5187,70.03480529785156
5188,80.71531677246094
5189,68.05308532714844
5190,75.06278991699219
5191,83.02143859863281
5192,36.23435974121094
5193,76.41767883300781
5194,80.869384765625
5195,74.71377563476562
5196,71.0614013671875
5197,68.47944641113281
5198,61.324127197265625
5199,93.31448364257812
5200,78.44166564941406
5201,61.079071044921875
5202,73.18008422851562
5203,60.50141906738281
5204,87.21517944335938
5205,58.93287658691406
5206,60.44169616699219
5207,102.92890930175781
5208,58.1656494140625
5209,83.18202209472656
5210,84.66819763183594
5211,55.557403564453125
5212,82.16874694824219
5213,68.57737731933594
5214,83.28826904296875
5215,113.47430419921875
5216,63.17640686035156
5217,73.40531921386719
5218,99.29864501953125
5219,58.888427734375
5220,74.3465576171875
5221,54.1761474609375
5222,95.65586853027344
5223,79.3511962890625
5224,103.99000549316406
5225,38.8924560546875
5226,82.79127502441406
5227,86.36006164550781
5228,83.56495666503906
5229,82.49577331542969
5230,90.58842468261719
5231,40.037017822265625
5232,71.32417297363281
5233,69.13027954101562
5234,25.580108642578125
5235,67.78927612304688
5236,83.01359558105469
5237,64.4560546875
5238,70.19534301757812
5239,48.7945556640625
5240,70.30685424804688
5241,53.905609130859375
5242,109.88676452636719
5243,83.89608764648438
5244,80.93927001953125
5245,64.08377075195312
5246,86.41888427734375
5247,119.23582458496094
5248,67.98333740234375
5249,79.50228881835938
5250,64.6494140625
5251,48.6497802734375
5252,72.74517822265625
5253,93.18679809570312
5254,69.22250366210938
5255,79.04965209960938
5256,53.811920166015625
5257,113.18545532226562
5258,115.51882934570312
5259,93.0438232421875
5260,119.71231079101562
5261,89.77438354492188
5262,121.45156860351562
5263,128.59100341796875
5264,151.5596466064453
5265,113.12091064453125
5266,143.60073852539062
5267,176.25299072265625
5268,138.92880249023438
5269,125.67660522460938
5270,181.37677001953125
5271,169.53433227539062
5272,223.05288696289062
5273,209.8630828857422
5274,222.35916137695312
5275,229.06985473632812
5276,224.83815002441406
5277,199.8492889404297
5278,204.7171630859375
5279,226.71975708007812
5280,208.1949462890625
5281,164.55010986328125
5282,223.61306762695312
5283,185.34556579589844
5284,186.28236389160156
5285,197.14610290527344
5286,228.2166748046875
5287,215.17510986328125
5288,257.57569885253906
5289,209.03521728515625
5290,223.73728942871094
5291,266.80137634277344
5292,265.4976501464844
5293,243.9838409423828
5294,257.6770782470703
5295,232.8262176513672
5296,224.41015625
5297,223.78372192382812
5298,259.14378356933594
5299,244.50555419921875
5300,273.3732452392578
5301,225.37696838378906
5302,228.0123748779297
5303,269.17466735839844
5304,255.1421661376953
5305,257.31703186035156
5306,223.21844482421875
5307,236.91062927246094
5308,258.22613525390625
5309,227.40866088867188
5310,268.19850158691406
5311,250.05245971679688
5312,247.48216247558594
5313,252.84033203125
5314,241.68621826171875
5315,235.27188110351562
5316,249.58094787597656
5317,255.2218017578125
5318,261.22674560546875
5319,274.10462951660156
5320,219.6917724609375
5321,199.10679626464844
5322,237.92120361328125
5323,244.66262817382812
5324,265.7809295654297
5325,241.097900390625
5326,230.47259521484375
5327,261.6486358642578
5328,226.0666961669922
5329,268.57521057128906
5330,254.75216674804688
5331,241.7193145751953
5332,262.8922882080078
5333,270.1363067626953
5334,276.62335205078125
5335,258.0522003173828
5336,230.95338439941406
5337,243.2568817138672
5338,273.2237243652344
5339,261.85862731933594
5340,231.36080932617188
5341,261.1770935058594
5342,275.68067932128906
5343,228.8026123046875
5344,263.12379455566406
5345,254.5962677001953
5346,272.6952667236328
5347,221.27450561523438
5348,270.5054931640625
5349,216.11700439453125
5350,254.47076416015625
5351,257.93284606933594
5352,290.4959259033203
5353,251.96890258789062
5354,246.3255615234375
5355,274.13523864746094
5356,258.3138427734375
5357,263.4992370605469
5358,278.7995147705078
5359,276.55418395996094
5360,237.09414672851562
5361,258.21629333496094
5362,250.14144897460938
5363,240.9354248046875
5364,266.4693298339844
5365,257.0546112060547
5366,278.9314880371094
5367,257.977294921875
5368,239.77618408203125
5369,270.627197265625
5370,268.7533874511719
5371,243.8397674560547
5372,260.45616149902344
5373,265.8378448486328
5374,277.37632751464844
5375,273.4810791015625
5376,262.86024475097656
5377,258.80030822753906
5378,245.4802703857422
5379,274.0756378173828
5380,250.86366271972656
5381,249.0202178955078
5382,257.28070068359375
5383,279.3075714111328
5384,264.0870819091797
5385,273.8966522216797
5386,278.7010040283203
5387,266.65057373046875
5388,236.84048461914062
5389,231.09222412109375
5390,250.020263671875
5391,255.8130340576172
5392,248.29324340820312
5393,269.0539855957031
5394,260.8538818359375
5395,243.4338836669922
5396,249.34861755371094
5397,272.46925354003906
5398,295.84580993652344
5399,249.61737060546875
5400,238.32029724121094
5401,230.08163452148438
5402,286.2977294921875
5403,279.58094787597656
5404,277.39576721191406
5405,266.65196228027344
5406,272.5388946533203
5407,251.2699432373047
5408,287.5018310546875
5409,277.70472717285156
5410,282.4034881591797
5411,251.6070098876953
5412,270.25218200683594
5413,267.89483642578125
5414,247.21542358398438
5415,295.64459228515625
5416,251.26173400878906
5417,241.4350128173828
5418,275.7744445800781
5419,245.67962646484375
5420,269.08335876464844
5421,253.2469482421875
5422,231.43646240234375
5423,266.0961456298828
5424,280.8795928955078
5425,274.30157470703125
5426,280.4828186035156
5427,267.1478271484375
5428,250.7193145751953
5429,218.15151977539062
5430,301.82562255859375
5431,290.33790588378906
5432,295.0263977050781
5433,256.4111328125
5434,257.9581604003906
5435,251.3151397705078
5436,270.9918212890625
5437,267.6824188232422
5438,253.41162109375
5439,265.4538116455078
5440,246.6828155517578
5441,236.0067138671875
5442,288.1678009033203
5443,241.62985229492188
5444,261.7942199707031
5445,258.32981872558594
5446,274.5453338623047
5447,256.66552734375
5448,236.56362915039062
5449,282.55824279785156
5450,241.6559600830078
5451,302.36497497558594
5452,268.8289794921875
5453,263.60313415527344
5454,272.02195739746094
5455,267.9313659667969
5456,255.63839721679688
5457,275.7667694091797
5458,282.531494140625
5459,302.71022033691406
5460,260.33949279785156
5461,266.0763854980469
5462,256.8028106689453
5463,257.2461853027344
5464,253.67303466796875
5465,264.7610626220703
5466,267.022216796875
5467,290.99945068359375
5468,278.6437530517578
5469,259.06398010253906
5470,284.4484405517578
5471,282.77569580078125
5472,274.3996887207031
5473,262.1629943847656
5474,258.3808288574219
5475,276.8585662841797
5476,267.3751983642578
5477,268.1580352783203
5478,260.69053649902344
5479,263.32879638671875
5480,264.3341827392578
5481,278.6266784667969
5482,290.5177917480469
5483,272.42567443847656
5484,285.8484191894531
5485,279.58534240722656
5486,270.6073455810547
5487,241.959716796875
5488,241.8272247314453
5489,248.32489013671875
5490,255.33770751953125
5491,295.688232421875
5492,266.72215270996094
5493,283.4563751220703
5494,257.8843688964844
5495,292.4969940185547
5496,269.3423767089844
5497,256.4563903808594
5498,280.29762268066406
5499,274.8753967285156
5500,274.80902099609375
5501,258.42840576171875
5502,282.4292755126953
5503,291.2388916015625
5504,284.2587890625
5505,283.7510070800781
5506,300.9702606201172
5507,263.1370391845703
5508,276.8774719238281
5509,282.4835510253906
5510,286.0453186035156
5511,255.68800354003906
5512,268.9559020996094
5513,262.9791564941406
5514,282.4521026611328
5515,283.1916198730469
5516,257.73828125
5517,261.44134521484375
5518,278.68133544921875
5519,256.0258026123047
5520,264.99827575683594
5521,262.7413330078125
5522,274.3253479003906
5523,263.01185607910156
5524,249.4484405517578
5525,290.7502746582031
5526,296.3983612060547
5527,265.9329833984375
5528,284.7146301269531
5529,293.4916076660156
5530,278.03453063964844
5531,281.67295837402344
5532,279.6758270263672
5533,265.1968536376953
5534,246.4266815185547
5535,262.86485290527344
5536,261.24609375
5537,294.032470703125
5538,279.96226501464844
5539,291.95945739746094
5540,253.92242431640625
5541,264.7245330810547
5542,279.56724548339844
5543,260.78236389160156
5544,276.98602294921875
5545,266.48167419433594
5546,281.8065948486328
5547,258.9420623779297
5548,237.9080810546875
5549,277.3661651611328
5550,257.0269775390625
5551,265.51112365722656
5552,286.0944366455078
5553,289.9538269042969
5554,293.5932312011719
5555,271.54624938964844
5556,266.8981170654297
5557,282.54541015625
5558,290.89549255371094
5559,254.75341796875
5560,265.32960510253906
5561,275.47523498535156
5562,267.57293701171875
5563,282.9293518066406
5564,273.3191375732422
5565,273.49034118652344
5566,236.931396484375
5567,264.6506042480469
5568,272.5735321044922
5569,254.70538330078125
5570,265.1444091796875
5571,271.7882995605469
5572,253.4691925048828
5573,280.9696502685547
5574,265.33201599121094
5575,265.22607421875
5576,273.89630126953125
5577,266.2978057861328
5578,286.1535186767578
5579,229.7109375
5580,248.3379364013672
5581,258.4434051513672
5582,272.8012237548828
5583,244.83840942382812
5584,284.2405548095703
5585,285.51080322265625
5586,288.1016540527344
5587,279.0025329589844
5588,260.3025207519531
5589,260.4478454589844
5590,263.66180419921875
5591,245.48121643066406
5592,271.3955078125
5593,271.0234832763672
5594,269.86231994628906
5595,288.45404052734375
5596,283.68505859375
5597,274.90443420410156
5598,300.7159881591797
5599,300.2919616699219
5600,294.2928161621094
5601,287.2445831298828
5602,282.034912109375
5603,268.2998962402344
5604,269.3932647705078
5605,265.7312774658203
5606,277.92124938964844
5607,290.9795227050781
5608,271.30126953125
5609,295.4324188232422
5610,261.0853729248047
5611,259.0476989746094
5612,281.9699401855469
5613,288.2605285644531
5614,260.080322265625
5615,279.18585205078125
5616,290.66912841796875
5617,293.39866638183594
5618,274.7941436767578
5619,290.8132019042969
5620,276.26942443847656
5621,278.5075988769531
5622,257.79388427734375
5623,266.5425109863281
5624,262.19471740722656
5625,284.4906768798828
5626,271.4020233154297
5627,266.1675720214844
5628,294.8239288330078
5629,268.8994903564453
5630,282.89637756347656
5631,276.0470886230469
5632,273.1575164794922
5633,287.9793243408203
5634,274.2553405761719
5635,273.2983856201172
5636,278.5961608886719
5637,274.8260192871094
5638,288.17640686035156
5639,297.6023712158203
5640,289.7865753173828
5641,253.81289672851562
5642,278.77687072753906
5643,240.6565704345703
5644,255.2690887451172
5645,293.0827331542969
5646,266.9672393798828
5647,265.9371337890625
5648,237.92605590820312
5649,279.6433563232422
5650,295.0823516845703
5651,265.055908203125
5652,252.49502563476562
5653,276.1688995361328
5654,294.82518005371094
5655,288.5075378417969
5656,281.14344787597656
5657,282.9958801269531
5658,286.43792724609375
5659,262.40985107421875
5660,263.79673767089844
5661,291.14544677734375
5662,283.4862518310547
5663,291.5841827392578
5664,266.9131317138672
5665,284.4828796386719
5666,271.8329772949219
5667,273.0884246826172
5668,276.38963317871094
5669,278.9381866455078
5670,274.9417419433594
5671,269.47267150878906
5672,234.27471923828125
5673,263.73670959472656
5674,276.25303649902344
5675,282.0725555419922
5676,265.1705780029297
5677,243.33297729492188
5678,251.33412170410156
5679,289.686767578125
5680,260.0022430419922
5681,262.4246063232422
5682,279.5151672363281
5683,288.3520812988281
5684,262.1412048339844
5685,269.7189636230469
5686,263.9280700683594
5687,249.5515594482422
5688,268.1127014160156
5689,255.53384399414062
5690,263.7555236816406
5691,281.584716796875
5692,282.89695739746094
5693,287.299072265625
5694,252.0852508544922
5695,288.78904724121094
5696,259.94615173339844
5697,269.3779754638672
5698,285.8498992919922
5699,257.54066467285156
5700,272.13511657714844
5701,227.12478637695312
5702,252.3578338623047
5703,261.96861267089844
5704,270.5801696777344
5705,282.17059326171875
5706,298.24542236328125
5707,271.81378173828125
5708,293.7578582763672
5709,278.8002014160156
5710,261.5267791748047
5711,290.95603942871094
5712,285.3891296386719
5713,270.06275939941406
5714,266.11305236816406
5715,254.92147827148438
5716,248.28248596191406
5717,254.843994140625
5718,259.18634033203125
5719,260.9847869873047
5720,263.9664611816406
5721,231.29757690429688
5722,293.0343322753906
5723,281.2369689941406
5724,273.1617736816406
5725,281.8974914550781
5726,259.02806091308594
5727,244.3797149658203
5728,273.9295196533203
5729,277.3150177001953
5730,268.53318786621094
5731,290.76869201660156
5732,258.4138641357422
5733,275.5685119628906
5734,269.46739196777344
5735,265.72666931152344
5736,258.0262145996094
5737,272.02247619628906
5738,259.5227966308594
5739,248.3993682861328
5740,239.26589965820312
5741,285.9860382080078
5742,278.4151153564453
5743,276.7621612548828
5744,274.3624267578125
5745,300.45111083984375
5746,259.5183410644531
5747,250.81988525390625
5748,275.23480224609375
5749,259.0402526855469
5750,285.77581787109375
5751,244.12606811523438
5752,283.76251220703125
5753,296.1642608642578
5754,261.66319274902344
5755,293.84678649902344
5756,255.55874633789062
5757,300.4260559082031
5758,283.77345275878906
5759,265.8025207519531
5760,237.69032287597656
5761,257.77561950683594
5762,274.5580139160156
5763,283.31298828125
5764,275.7071075439453
5765,283.28533935546875
5766,267.55555725097656
5767,266.77574157714844
5768,267.09674072265625
5769,296.1197204589844
5770,284.0740203857422
5771,249.0033416748047
5772,270.70957946777344
5773,258.0325927734375
5774,287.69989013671875
5775,268.0299530029297
5776,244.0957794189453
5777,262.65753173828125
5778,272.87646484375
5779,264.5572967529297
5780,275.67958068847656
5781,268.70111083984375
5782,276.2211151123047
5783,279.8917236328125
5784,296.7919464111328
5785,257.3300018310547
5786,265.7241973876953
5787,304.6394958496094
5788,297.90911865234375
5789,275.8512268066406
5790,276.10597229003906
5791,287.5512390136719
5792,288.8177032470703
5793,256.0404968261719
5794,270.00584411621094
5795,299.9233703613281
5796,262.92710876464844
5797,301.35008239746094
5798,277.46009826660156
5799,278.49774169921875
5800,270.2606964111328
5801,256.5440673828125
5802,253.1244354248047
5803,282.3497619628906
5804,272.9493865966797
5805,270.6419677734375
5806,293.7412872314453
5807,279.11224365234375
5808,254.99267578125
5809,291.6553649902344
5810,284.05328369140625
5811,247.01303100585938
5812,307.8868103027344
5813,302.47767639160156
5814,287.84730529785156
5815,282.5281219482422
5816,274.87489318847656
5817,305.94114685058594
5818,252.39752197265625
5819,273.43333435058594
5820,306.5024871826172
5821,289.24742126464844
5822,283.3357696533203
5823,256.7848358154297
5824,280.6731872558594
5825,267.9764709472656
5826,296.2532043457031
5827,283.4374542236328
5828,233.0007781982422
5829,255.5418701171875
5830,257.1927795410156
5831,273.1881103515625
5832,286.0805358886719
5833,301.33836364746094
5834,268.0583038330078
5835,271.2814483642578
5836,284.2164611816406
5837,287.99244689941406
5838,263.87371826171875
5839,259.8035125732422
5840,265.64588928222656
5841,274.1435089111328
5842,232.8419189453125
5843,272.5438690185547
5844,265.3542785644531
5845,246.375244140625
5846,263.7816162109375
5847,276.15504455566406
5848,280.89093017578125
5849,286.103759765625
5850,282.6244812011719
5851,251.3769073486328
5852,271.814697265625
5853,267.9201202392578
5854,281.22108459472656
5855,272.55125427246094
5856,255.2388153076172
5857,282.2232360839844
5858,267.55735778808594
5859,305.78224182128906
5860,256.2983093261719
5861,243.96209716796875
5862,277.3565673828125
5863,303.4641876220703
5864,269.56544494628906
5865,280.95191955566406
5866,270.1238708496094
5867,283.76307678222656
5868,275.8676452636719
5869,249.128173828125
5870,268.54420471191406
5871,244.41397094726562
5872,262.1783142089844
5873,260.4948272705078
5874,295.5125274658203
5875,256.59730529785156
5876,238.20042419433594
5877,265.8631134033203
5878,285.6958312988281
5879,271.12335205078125
5880,276.1758117675781
5881,275.67649841308594
5882,266.93260192871094
5883,262.4070587158203
5884,276.4653778076172
5885,279.7576446533203
5886,231.1690216064453
5887,283.41600036621094
5888,265.42738342285156
5889,292.2793273925781
5890,284.0726318359375
5891,288.9912109375
5892,291.1476745605469
5893,294.50340270996094
5894,276.4748840332031
5895,265.5257873535156
5896,288.8682861328125
5897,247.09371948242188
5898,260.66712951660156
5899,279.01734924316406
5900,286.86769104003906
5901,252.2139129638672
5902,274.30584716796875
5903,275.75233459472656
5904,256.7843475341797
5905,273.1014404296875
5906,274.2165832519531
5907,274.5958709716797
5908,287.7252655029297
5909,276.18406677246094
5910,285.07664489746094
5911,278.73460388183594
5912,290.4941711425781
5913,283.5305938720703
5914,300.27122497558594
5915,298.16387939453125
5916,296.59779357910156
5917,280.7064514160156
5918,284.18988037109375
5919,234.9281463623047
5920,262.8101043701172
5921,247.471923828125
5922,281.8448791503906
5923,281.6524200439453
5924,264.2010040283203
5925,252.56686401367188
5926,284.02467346191406
5927,307.90428161621094
5928,274.0162811279297
5929,296.93218994140625
5930,248.6422576904297
5931,278.2758026123047
5932,291.60484313964844
5933,271.3908233642578
5934,280.2066192626953
5935,265.77099609375
5936,281.01025390625
5937,253.8677215576172
5938,278.0606994628906
5939,272.27978515625
5940,295.68524169921875
5941,284.5411834716797
5942,293.59014892578125
5943,283.4784698486328
5944,275.2982482910156
5945,258.5822296142578
5946,245.99607849121094
5947,273.76756286621094
5948,286.7641296386719
5949,279.0625305175781
5950,265.32264709472656
5951,274.7330322265625
5952,267.02479553222656
5953,294.03211975097656
5954,258.9711151123047
5955,272.5931091308594
5956,287.7784729003906
5957,244.34494018554688
